arxiv_id_clean,max_appear_total,max_appear_prior
2410.18889,14,8
2410.21271,45,16
2410.20672,4,3
2410.19100,12,2
2410.20220,4,3
2406.10615,22,7
2410.20636,11,1
2410.01968,2,1
2410.21264,35,9
2410.18481,1,1
2410.21220,35,10
2410.20290,25,3
2410.20011,45,10
2410.18666,11,5
2410.19313,39,13
2410.21252,36,17
2410.20280,12,9
2410.21169,64,17
2410.18603,19,7
2410.18565,3,0
2410.21276,40,18
2410.20474,7,1
2410.22325,13,8
2410.20305,1,1
2410.21242,18,7
2410.19482,19,5
2410.21465,27,9
2410.20088,2,2
2410.21333,7,3
2410.22330,44,18
2410.19609,50,21
2410.21647,12,6
2410.22304,6,2
2410.21411,25,12
2410.20424,96,37
2410.18057,14,2
2410.21845,32,21
2410.22391,11,8
2410.23277,35,18
2410.22587,3,1
2410.20779,1,0
2410.22884,19,6
2410.23168,16,10
2410.23287,10,3
2410.23331,4,0
2410.23090,30,10
2410.23123,56,19
2410.20050,29,13
2410.21969,20,7
2410.24211,47,24
2410.22394,43,23
2410.21666,10,4
2410.23825,7,4
2410.24218,10,5
2410.24213,11,6
2410.24032,53,21
2410.23933,78,26
2410.24175,36,16
2410.20650,1,0
2410.23918,42,13
2410.24198,20,8
2410.22476,5,1
2410.23743,47,14
2410.22366,6,3
2411.00412,10,7
2411.00030,0,0
2410.21157,96,38
2411.00233,0,0
2411.00369,45,11
2410.22901,7,3
2411.00680,4,1
2411.00762,9,1
2411.00771,77,24
2410.23775,78,27
2411.00225,4,2
2410.23218,113,57
2411.00918,3,1
2410.24159,1,0
2411.00660,8,2
2411.00836,11,2
2411.00776,14,8
2410.23266,33,6
2411.00322,8,1
2411.00027,45,11
2410.22370,41,7
2411.02335,57,25
2411.02327,81,48
2411.01798,9,7
2411.01106,41,9
2411.02394,7,4
2411.00492,10,1
2411.00359,4,3
2411.01192,6,5
2411.00743,7,4
2411.02319,39,19
2411.00785,26,11
2411.00860,9,2
2411.02355,14,4
2410.24024,40,19
2411.01747,47,15
2411.02337,40,19
2411.02397,9,4
2411.02395,34,17
2411.02265,43,24
2411.02336,118,49
2411.02385,33,15
2411.02844,0,0
2411.02657,0,0
2411.03312,4,2
2411.03047,10,3
2411.01602,40,21
2411.02393,18,13
2411.02359,33,16
2410.23054,2,2
2411.02959,30,7
2411.01493,28,8
2411.00871,8,2
2411.04709,32,9
2411.03590,15,7
2411.04109,54,18
2411.03884,17,4
2411.03562,32,9
2411.05003,57,21
2411.03823,35,13
2411.05005,10,4
2411.04989,11,5
2411.04335,1,1
2411.04075,33,7
2411.04752,0,0
2411.04999,7,5
2411.05000,15,9
2411.04496,4,2
2411.05001,44,19
2411.05007,39,14
2411.04952,54,15
2411.04996,42,24
2411.04928,23,11
2411.04965,69,42
2411.04905,96,39
2411.04923,25,8
2411.05738,14,6
2411.06272,17,7
2411.05457,2,2
2411.04097,4,2
2411.04986,12,9
2411.04954,13,7
2411.05288,21,9
2411.04425,3,0
2411.02462,0,0
2411.04282,68,26
2411.04997,22,10
2411.05966,0,0
2411.06424,6,1
2411.06481,28,6
2411.07180,4,3
2411.05990,8,4
2411.05902,60,36
2411.05830,11,6
2411.05945,19,2
2411.07231,4,3
2411.07126,21,7
2411.07140,60,20
2411.06176,33,13
2411.07199,96,40
2411.07232,11,6
2411.06208,91,30
2411.05197,19,7
2411.06307,0,0
2411.08034,24,13
2411.08017,3,3
2411.07184,52,18
2411.07975,21,8
2411.07133,22,16
2411.07461,68,27
2411.08147,26,13
2411.08380,16,9
2411.07618,32,11
2411.08868,8,3
2411.08790,6,2
2411.08307,0,0
2411.08328,47,6
2411.08768,53,22
2411.06490,2,1
2411.06469,10,6
2411.08954,1,1
2411.09595,35,16
2411.09703,33,13
2411.09009,6,3
2411.10440,47,11
2411.08033,27,14
2411.10083,4,3
2411.06558,63,18
2411.10323,57,22
2411.10332,7,2
2411.10438,17,9
2411.09661,38,19
2411.10510,18,7
2411.11171,1,0
2411.10669,3,1
2411.09213,41,9
2411.10168,6,3
2411.11024,2,0
2411.11045,20,3
2411.09944,41,9
2411.10499,16,7
2411.11767,13,6
2411.07641,0,0
2411.10836,21,13
2411.11504,35,14
2411.10640,77,36
2411.11844,24,6
2411.10161,18,6
2411.12734,1,0
2411.12275,1,0
2411.12044,0,0
2411.10818,8,2
2411.11909,91,31
2411.12240,0,0
2411.12372,28,20
2411.11925,15,7
2411.10867,41,14
2411.12811,4,3
2411.10913,4,0
2411.12925,4,2
2411.06559,43,25
2411.13025,11,1
2411.11922,11,2
2411.13281,17,9
2411.14251,32,12
2411.13503,118,58
2411.10958,35,16
2411.13476,32,14
2411.13082,5,1
2411.14343,1,0
2411.14384,43,26
2411.13807,83,30
2411.14257,10,4
2411.14430,22,15
2411.14347,68,26
2411.14432,118,51
2411.14199,42,25
2411.14402,23,12
2411.13676,45,17
2411.14405,33,6
2411.10442,113,59
2411.12364,17,6
2411.14793,5,1
2411.14762,21,12
2411.15033,0,0
2411.13127,9,5
2411.14486,11,2
2411.15131,25,16
2411.14208,7,3
2411.15115,54,16
2411.14794,23,10
2411.15466,5,2
2411.14982,118,52
2411.12946,2,0
2411.14521,1,0
2411.15138,118,52
2411.15098,46,19
2411.15124,31,21
2411.13543,7,6
2411.15611,2,1
2411.16341,11,3
2411.16665,0,0
2411.16443,5,3
2411.16508,41,15
2411.17223,16,7
2411.15671,6,3
2411.16035,32,22
2411.13550,4,1
2411.14740,23,11
2411.15862,5,2
2411.16034,15,3
2411.12814,18,8
2411.14525,16,4
2411.16657,54,17
2411.16681,57,23
2411.16205,69,43
2411.16318,39,17
2411.15221,37,11
2411.14522,113,60
2411.16594,7,5
2411.16489,33,12
2411.17116,8,2
2411.16085,30,10
2411.17451,29,17
2411.17467,7,3
2411.16173,13,6
2411.15411,27,7
2411.16801,9,3
2411.15241,8,3
2411.14721,51,13
2411.16754,41,16
2411.17383,27,17
2411.16856,12,6
2411.17673,18,14
2411.17686,15,2
2411.17188,39,18
2411.15296,118,54
2411.17945,1,0
2411.16819,5,2
2411.17440,28,12
2411.17949,57,24
2411.17465,57,24
2411.17691,50,22
2411.17769,27,15
2411.18462,54,20
2411.15872,4,1
2411.17698,5,4
2411.18104,31,5
2411.16832,17,5
2411.14951,21,9
2411.18412,2,0
2411.18363,49,24
2411.17991,29,11
2411.17787,46,20
2411.18613,15,12
2411.18279,53,23
2411.18616,39,24
2411.15139,23,9
2411.17786,3,2
2411.14974,27,13
2411.18197,7,2
2411.16781,5,2
2411.17863,1,0
2411.17041,10,4
2411.17190,9,1
2411.15640,5,5
2411.18350,1,0
2411.18203,51,18
2411.17176,7,2
2411.19842,5,4
2411.18092,5,1
2411.18665,5,2
2411.19638,1,0
2411.19870,3,2
2411.19950,18,7
2411.18673,47,25
2411.18915,0,0
2411.19460,13,7
2411.19324,24,9
2411.19527,12,4
2411.19108,17,10
2411.19146,5,2
2411.19865,54,18
2411.18664,16,6
2412.01253,57,26
2411.19930,32,16
2411.18478,4,0
2411.19189,10,5
2411.19309,18,8
2411.18552,6,5
2411.19939,47,10
2412.00176,18,15
2412.00947,14,4
2412.01800,96,41
2411.19477,78,28
2412.01250,9,1
2412.01408,0,0
2412.01821,16,8
2412.00869,41,17
2412.01718,39,13
2412.00319,41,17
2412.01316,51,18
2411.19415,30,11
2411.17459,28,13
2411.18933,15,13
2412.01822,19,8
2412.01199,46,21
2412.01824,108,49
2412.01064,1,0
2412.00154,13,6
2412.00131,41,14
2412.00927,68,33
2412.01819,8,4
2412.00174,118,55
2411.18671,49,25
2411.18499,113,61
2411.19799,17,9
2412.00100,6,4
2412.00568,3,0
2412.02114,10,3
2412.01558,9,1
2411.19542,2,1
2412.00239,2,0
2411.19067,5,2
2412.02632,31,12
2412.01292,25,14
2412.02700,13,13
2412.02611,35,14
2412.02592,64,18
2412.03248,8,3
2412.01981,57,27
2412.01928,6,3
2412.02259,33,14
2411.19943,26,14
2411.19655,5,2
2412.02030,10,3
2412.00493,8,4
2412.02980,9,3
2412.03439,5,3
2412.03565,77,25
2412.03085,27,13
2412.00177,5,3
2412.03205,1,1
2412.03187,14,7
2412.03517,81,49
2412.02186,22,1
2412.03558,52,19
2411.19103,3,0
2412.01106,2,2
2412.03515,36,13
2412.03552,118,56
2412.03069,12,5
2412.02687,6,2
2412.03555,14,9
2412.01820,17,10
2412.04448,31,12
2412.04378,2,2
2412.04003,33,7
2412.04462,47,26
2412.04062,44,18
2412.04106,17,10
2412.04449,32,12
2412.03704,0,0
2412.01169,14,3
2412.04363,9,5
2412.04262,1,0
2412.04403,31,22
2411.19574,17,8
2412.02142,45,14
2412.04139,7,1
2412.04280,36,14
2412.04467,19,6
2412.01506,21,12
2412.04454,68,28
2412.04468,45,19
2412.03679,32,16
2412.04455,16,7
2412.04424,47,29
2412.03632,16,8
2412.04146,18,3
2412.01339,67,28
2412.03304,17,10
2412.04315,57,28
2412.04431,12,6
2412.03895,12,6
2412.04887,12,7
2412.04905,91,32
2412.03428,6,1
2412.05718,2,2
2412.04827,0,0
2412.05263,47,27
2412.04626,17,5
2412.05243,19,7
2412.05237,68,34
2412.04445,81,50
2412.05270,33,19
2412.04301,6,3
2412.04814,47,9
2412.04862,7,2
2412.05271,113,62
2412.04440,52,20
2412.04470,43,27
2412.03123,77,26
2412.04144,22,6
2412.05600,0,0
2412.06782,15,3
2412.06767,2,2
2412.06699,18,11
2412.05355,10,1
2412.04432,81,51
2412.06464,45,19
2412.06781,3,0
2412.07112,13,6
2412.06531,4,0
2412.06559,78,29
2412.06769,38,20
2412.05939,6,1
2412.03548,39,21
2412.06674,33,9
2412.05148,3,2
2412.06673,19,7
2412.06845,38,7
2412.06089,3,0
2412.05983,64,20
2412.07282,4,2
2412.07187,17,5
2412.07338,2,0
2412.07334,0,0
2412.07721,27,16
2412.04835,24,14
2412.07776,47,28
2412.07759,108,52
2412.07730,35,13
2412.07589,33,9
2412.05210,63,26
2412.07720,57,29
2412.07774,41,15
2412.06578,4,4
2412.04653,7,3
2412.07724,4,2
2412.07674,118,57
2412.07583,3,2
2412.07626,64,20
2412.07147,56,23
2412.08467,113,63
2412.08503,37,12
2412.06676,2,2
2412.09551,16,8
2412.06071,22,4
2412.07825,24,8
2412.08629,8,5
2412.07797,0,0
2412.06234,9,2
2412.06016,10,5
2412.07744,69,33
2412.05467,32,18
2412.08486,19,6
2412.08443,45,12
2412.08580,36,15
2412.07760,69,33
2412.08646,77,37
2412.08972,18,12
2412.06329,16,10
2412.09025,0,0
2412.09460,8,2
2412.09622,16,11
2412.06745,13,6
2412.09349,9,3
2412.09586,6,3
2412.05552,54,20
2412.09585,45,30
2412.09573,81,52
2412.09013,27,17
2412.09370,5,3
2412.08687,44,20
2412.08905,24,13
2412.08737,9,4
2412.08635,69,44
2412.09501,19,8
2412.09619,47,29
2412.09596,113,64
2412.09618,77,38
2412.09569,5,2
2412.05994,9,3
2412.09593,118,58
2412.09605,68,29
2412.09405,1,0
2412.09856,13,10
2412.09910,3,2
2412.10345,45,31
2412.08347,0,0
2412.09722,68,30
2412.09428,14,5
2412.07517,4,3
2412.09611,10,3
2412.10319,45,31
2412.09283,63,20
2412.10208,5,1
2412.09626,118,59
2412.07769,25,10
2412.10047,53,24
2412.09604,77,39
2412.09624,25,10
2412.10360,15,8
2412.08645,9,8
2412.11974,23,12
2412.11834,1,0
2412.11100,29,11
2412.09982,7,2
2412.11457,35,20
2412.10447,17,8
2412.11689,2,0
2412.11863,64,23
2412.11449,2,0
2412.11423,2,2
2412.11314,0,0
2412.09858,32,23
2412.12098,21,13
2412.12004,0,0
2412.11586,63,21
2412.12083,108,55
2412.12094,21,17
2412.09871,42,27
2412.10316,81,53
2412.09645,118,65
2412.11231,26,11
2412.11919,30,8
2412.12095,14,8
2412.11605,40,22
2412.12091,47,30
2412.11279,77,40
2412.11258,17,4
2412.11815,81,53
2412.13389,8,3
2412.12527,0,0
2412.12877,7,3
2412.10533,21,12
2412.11713,24,14
2412.13194,32,24
2412.10704,41,12
2412.12276,7,3
2412.13171,17,10
2412.12606,26,12
2412.13018,30,9
2412.13147,83,33
2412.13180,15,6
2412.14123,1,1
2412.13670,18,13
2412.14042,3,1
2412.12571,78,30
2412.13061,26,12
2412.11634,3,1
2412.14093,13,11
2412.14172,39,15
2412.12953,7,4
2412.14015,33,17
2412.13746,13,4
2412.14168,41,16
2412.14169,18,12
2412.13303,9,7
2412.14173,27,14
2412.14161,32,19
2412.13663,9,3
2412.13501,47,17
2412.14171,27,13
2412.13795,14,3
2412.13871,57,30
2412.11768,1,0
2412.15200,81,55
2412.13185,29,12
2412.13377,6,4
2412.14283,3,1
2412.15191,47,31
2412.15216,16,12
2412.14233,7,4
2412.15084,38,17
2412.14642,23,8
2412.15214,33,15
2412.15213,24,10
2412.15204,40,23
2412.14689,36,7
2412.14475,21,7
2412.14835,30,13
2412.15115,91,33
2412.14462,9,4
2412.15035,56,24
2412.15450,0,0
2412.14963,35,15
2412.15487,41,14
2412.11525,9,4
2412.14294,11,9
2412.14590,2,2
2412.15322,12,5
2412.13649,24,5
2412.16112,46,22
2412.16145,11,3
2412.15119,52,22
2412.15484,12,5
2412.17498,45,13
2412.16849,13,7
2412.17295,29,12
2412.14470,24,15
2412.17589,33,13
2412.17767,15,3
2412.16686,13,4
2412.16429,6,5
2412.15118,18,9
2412.16926,8,1
2412.17747,6,4
2412.16720,83,34
2412.17153,45,17
2412.17451,45,11
2412.17256,20,2
2412.14922,13,7
2412.17805,33,16
2412.16153,11,6
2412.15443,41,19
2412.17847,68,31
2412.14711,35,17
2412.17758,4,1
2412.18153,60,37
2412.18608,24,14
2412.18597,81,56
2412.18450,0,0
2412.17739,36,7
2412.15797,31,16
2412.17726,26,13
2412.17780,3,0
2412.17998,7,4
2412.18495,9,2
2412.18319,18,4
2412.18547,9,1
2412.18609,1,1
2412.17743,28,7
2412.17483,50,23
2412.18072,3,2
2412.18176,68,28
2412.19326,113,66
2412.17606,3,0
2412.18702,0,0
2412.19512,12,1
2412.17762,4,1
2412.19645,81,57
2412.18619,96,42
2412.18605,33,14
2412.18653,14,9
2412.18925,35,15
2412.19712,26,14
2412.21140,1,0
2412.20005,41,12
2412.21206,4,2
2412.21199,33,8
2412.20631,25,9
2412.21079,33,18
2412.21037,38,18
2412.21139,36,20
2412.20993,68,29
2412.21187,54,24
2412.20422,11,7
2412.20070,35,16
2412.18525,6,3
2412.20735,45,11
2412.20750,13,9
2412.20800,35,12
2412.19723,113,67
2412.19638,4,4
2501.01426,14,9
2501.01245,3,1
2501.00712,33,20
2501.00910,45,12
2501.00658,33,20
2412.21015,9,2
2501.01407,47,32
2501.01054,40,25
2501.01149,77,41
2501.01320,28,18
2501.01264,60,22
2501.00192,13,8
2501.01423,23,10
2501.00599,40,14
2501.00103,1,1
2501.01257,63,24
2501.01427,41,17
2501.00958,40,14
2501.00316,9,2
2501.01540,9,7
2501.00874,41,15
2501.01073,1,1
2412.21059,40,26
2501.01821,91,34
2501.01957,22,11
2501.01895,77,42
2501.01904,28,9
2501.02576,68,30
2501.03220,17,9
2501.03225,17,11
2501.00912,44,21
2501.01790,6,4
2501.02832,3,1
2501.02506,53,25
2501.03124,45,8
2501.02690,77,43
2501.02497,33,11
2501.03059,21,11
2501.02045,9,4
2501.03006,11,5
2501.02423,45,8
2501.02157,45,18
2501.03218,108,56
2501.03226,108,56
2501.02976,63,28
2501.01830,16,6
2501.02376,32,10
2501.02260,2,1
2501.02393,2,0
2501.03714,7,4
2501.03931,19,8
2501.03916,113,68
2501.04561,91,35
2501.02790,23,12
2501.03936,16,7
2501.02955,40,27
2501.04001,33,19
2501.03895,6,2
2501.03575,33,17
2501.03262,9,1
2501.03847,118,61
2501.03271,41,20
2501.04652,2,1
2501.04689,28,20
2501.04694,31,18
2501.04144,15,7
2501.02772,69,45
2501.04686,26,16
2501.04306,14,8
2501.04227,22,10
2501.04682,25,21
2501.05366,30,14
2501.04519,52,24
2501.04575,12,5
2501.04828,0,0
2501.03489,3,2
2501.04377,15,6
2501.05040,83,35
2501.05453,24,16
2501.04003,118,62
2501.05032,0,0
2501.05441,9,6
2501.05122,4,2
2501.04961,68,32
2501.06250,19,2
2501.05542,11,3
2501.06187,47,33
2501.04698,69,35
2501.05707,27,16
2501.05452,35,21
2501.05510,69,29
2501.03841,7,1
2501.06186,25,11
2501.05727,91,36
2501.05874,22,2
2501.05767,57,31
2501.07572,91,37
2501.06590,45,14
2501.06708,7,1
2501.07574,24,15
2501.06842,33,22
2501.06173,24,11
2501.06425,31,13
2501.06282,33,13
2501.06252,5,4
2501.07171,15,8
2501.07301,78,32
2501.06458,33,14
2501.08292,67,29
2501.08120,2,1
2501.08167,41,21
2501.07556,16,11
2501.08284,4,3
2501.08197,38,11
2501.08319,16,11
2501.07888,21,8
2501.07730,14,10
2501.08187,41,13
2501.08225,14,8
2501.08328,4,2
2501.06751,11,8
2501.08326,19,6
2501.08316,18,8
2501.05131,32,11
2501.08332,60,38
2501.08313,20,14
2412.19412,10,4
2501.04693,32,25
2501.08970,19,8
2501.07783,113,69
2501.08809,4,2
2501.09019,27,10
2501.08994,118,69
2501.08983,118,63
2501.08828,17,9
2501.08365,15,10
2501.09012,1,1
2501.09484,12,6
2501.08617,7,4
2501.09653,3,1
2501.09503,14,7
2501.09433,1,1
2501.09756,6,3
2501.09751,91,38
2501.09038,7,5
2501.09755,13,11
2501.09686,23,3
2501.09732,27,10
2501.09747,32,26
2501.09978,53,27
2501.09891,14,13
2501.10120,21,9
2501.09775,3,0
2501.10020,14,8
2501.10132,40,28
2501.10021,28,19
2501.09825,4,4
2501.10045,9,4
2501.09284,12,5
2501.08325,69,36
2501.09781,33,20
2501.11900,77,27
2501.12206,1,1
2501.10573,0,0
2501.10057,7,6
2501.12273,83,36
2501.10687,14,9
2501.12390,15,13
2501.08331,5,3
2501.12375,33,21
2501.12389,25,11
2501.11733,91,39
2501.11223,6,1
2501.12368,108,58
2501.12224,8,6
2501.12202,68,31
2501.12326,27,11
2501.11873,78,33
2501.12380,33,11
2501.11425,18,7
2501.10893,22,11
2501.11067,1,1
2501.13928,25,7
2501.13007,36,18
2501.12570,55,22
2501.13074,15,5
2501.12599,68,32
2501.12909,33,12
2501.13106,40,16
2501.12948,39,15
2501.12895,45,18
2501.13452,1,0
2501.13554,63,26
2501.10283,1,0
2501.13824,1,0
2501.13075,3,1
2501.10979,1,1
2501.11858,43,27
2501.10799,38,22
2501.13124,91,40
2501.13920,77,44
2501.13919,16,9
2501.13826,118,65
2501.13926,77,44
2501.13629,31,19
2501.13918,69,37
2501.13200,9,5
2501.10018,14,10
2403.14614,25,12
2406.18516,27,19
2501.11325,13,6
2411.19458,39,15
2501.13925,25,12
2501.13687,0,0
2501.14726,14,11
2501.14492,91,41
2501.14176,3,0
2501.13953,83,38
2501.14342,69,46
2501.14249,69,31
2501.14912,1,1
2501.16273,15,0
2501.15427,50,25
2501.15420,35,18
2403.09193,6,3
2501.16295,42,28
2501.14723,10,8
2501.15570,1,0
2501.15369,1,0
2501.15907,83,39
2501.16142,27,18
2501.15368,52,29
2501.15383,91,42
2501.12370,13,8
2501.14417,17,3
2501.17117,0,0
2501.15747,41,22
2501.16937,4,3
2501.16372,1,0
2501.16764,8,5
2501.16975,17,7
2501.17116,31,20
2501.17161,32,27
2501.16496,16,12
2501.17749,1,0
2501.17433,2,1
2501.15654,5,2
2501.17703,68,35
2501.14334,0,0
2501.15891,39,17
2501.17195,3,2
2501.16411,39,16
2501.16609,32,22
2501.18009,0,0
2501.18362,36,9
2501.18511,7,5
2501.18427,39,16
2501.18512,10,6
2501.18585,54,26
2501.18492,15,4
2501.18438,1,1
2501.18052,3,0
2502.00299,56,27
2404.07097,2,2
2501.18128,0,0
2501.18841,7,7
2501.18804,5,3
2501.18965,2,0
2501.18753,9,2
2501.18837,22,14
2501.19339,68,36
2501.18119,10,3
2501.19399,0,0
2501.14677,27,20
2501.19324,68,33
2501.19393,42,29
2411.04983,15,9
2501.18055,0,0
2502.01591,2,2
2502.01584,4,4
2502.00987,2,2
2502.01441,5,2
2502.01619,54,21
2502.01636,4,3
2502.01126,28,22
2502.00314,3,3
2502.01081,23,14
2502.02095,45,14
2502.01068,4,1
2502.01208,32,13
2502.01100,67,30
2502.00094,25,14
2502.01061,8,4
2502.01237,8,3
2502.01534,38,10
2502.01341,14,6
2502.01456,57,32
2502.01639,15,9
2502.01142,45,14
2502.01637,3,2
2502.00698,7,3
2502.01572,57,26
2501.18636,13,5
2502.01839,1,0
2502.00840,7,3
2501.19389,2,1
2502.01720,11,7
2501.19054,26,15
2502.02589,14,11
2501.19066,4,0
2502.02508,25,15
2502.01941,56,28
2502.02584,25,12
2502.01362,9,5
2502.01718,68,37
2502.02492,10,7
2502.00674,7,3
2502.02928,1,1
2502.00226,0,0
2502.00306,4,1
2502.02421,4,2
2502.01618,3,2
2502.03275,27,19
2502.01154,3,1
2502.01105,57,27
2502.02339,4,1
2502.01506,35,19
2502.02671,14,11
2502.03373,32,23
2502.03387,33,15
2502.02737,11,6
2502.04295,22,12
2502.04270,5,2
2502.03639,47,34
2502.00988,41,17
2502.04296,11,8
2502.02358,3,0
2501.19085,1,0
2502.04322,4,1
2502.00989,41,17
2502.04306,36,16
2502.04299,13,9
2502.00473,1,0
2502.04153,45,12
2502.03860,68,34
2502.04128,24,20
2502.04328,118,66
2502.03621,5,5
2502.04313,25,11
2502.04320,10,4
2502.03544,11,9
2502.03032,8,4
2502.04235,10,0
2502.04350,18,6
2502.05178,45,21
2502.04520,15,4
2502.04689,5,3
2502.05092,12,6
2502.02692,2,0
2502.03512,41,23
2501.12387,17,14
2502.04376,53,28
2502.02909,2,0
2502.03738,25,12
2502.04327,32,28
2502.04363,0,0
2502.03771,31,18
2502.04959,4,1
2502.04896,60,39
2502.05173,108,59
2502.04416,12,1
2502.04507,68,33
2502.05003,14,5
2502.05171,25,17
2502.04404,2,1
2502.05179,60,39
2502.04403,11,10
2502.05163,56,29
2502.04728,96,43
2502.05176,20,8
2502.03628,33,11
2502.06527,25,14
2502.06155,68,34
2502.06776,12,10
2502.06023,9,5
2502.05431,14,10
2502.06282,77,28
2502.04370,32,12
2411.18676,8,5
2502.06867,11,5
2502.06764,27,14
2502.06635,29,9
2502.06788,18,13
2502.06782,118,71
2502.05957,19,3
2502.06703,51,21
2502.06394,10,2
2502.06781,108,60
2502.06060,22,19
2502.06786,6,4
2502.05795,14,5
2502.05664,9,4
2502.06772,36,17
2502.05415,16,4
2502.05609,5,2
2502.06049,3,2
2502.07490,14,8
2502.07785,14,12
2502.06884,2,2
2502.07640,17,8
2502.06428,55,23
2502.04465,2,0
2502.04223,14,7
2502.06755,24,13
2502.07776,28,23
2502.05932,13,3
2502.03997,26,16
2502.05364,4,2
2502.07445,3,0
2502.07508,44,23
2502.07527,39,18
2502.06589,31,10
2502.03492,22,13
2502.06857,25,18
2502.07617,14,10
2502.07701,28,15
2502.05878,19,12
2502.07374,31,19
2502.07316,20,6
2502.06807,4,4
2502.06329,4,3
2502.07531,15,9
2502.05167,41,19
2502.00963,7,5
2502.07599,6,4
2502.08168,3,1
2502.05282,11,5
2502.06872,45,19
2502.08213,0,0
2502.04411,56,30
2502.07985,2,0
2502.07737,69,47
2502.06533,0,0
2502.07563,45,13
2502.08047,57,28
2502.08524,38,23
2502.08590,69,33
2502.08639,69,38
2502.07870,39,21
2502.08606,5,4
2502.07346,64,26
2502.08127,25,13
2502.07864,2,0
2502.06145,17,11
2502.09390,3,3
2502.09613,5,3
2502.08468,69,48
2502.09601,46,23
2502.09100,26,7
2502.09614,7,3
2502.05979,12,7
2502.05761,7,3
2502.08680,1,0
2502.09620,11,3
2502.09042,5,0
2502.09056,5,0
2502.09082,69,39
2502.09560,36,10
2502.09619,4,3
2502.09604,18,8
2502.06608,51,22
2502.08690,6,2
2502.08910,22,3
2502.08946,45,16
2502.09621,77,47
2502.10140,0,0
2502.08130,5,3
2502.10177,6,1
2502.09980,19,4
2502.10173,2,2
2502.08769,4,2
2502.07856,4,3
2502.10362,43,29
2502.10235,5,3
2502.09638,5,3
2502.07586,6,4
2502.10392,45,17
2502.09741,47,18
2502.09935,3,1
2502.09992,28,9
2502.10248,54,23
2502.10389,22,13
2502.09696,15,10
2502.08235,32,24
2502.09411,8,8
2502.09955,1,1
2502.07780,14,6
2502.10391,52,27
2502.12135,52,28
2502.10454,12,3
2502.11438,2,0
2502.10550,4,1
2502.12054,57,29
2502.11275,15,5
2502.11157,13,3
2502.11901,2,1
2502.08441,1,0
2502.11748,3,0
2502.11574,1,0
2502.09083,9,3
2502.11085,27,10
2502.11336,8,4
2502.09969,6,1
2502.11578,1,0
2502.12154,14,8
2502.08820,6,2
2502.09509,4,0
2502.12982,60,23
2502.11167,5,4
2502.11089,21,12
2502.11775,55,24
2502.12152,6,3
2502.10458,47,35
2502.11190,41,15
2502.11196,41,18
2502.09061,5,0
2502.11831,15,10
2502.12115,5,4
2502.12148,39,18
2502.08826,4,0
2502.12146,36,18
2502.11330,3,1
2502.11098,1,1
2502.11357,24,14
2502.11177,8,4
2502.08745,27,8
2502.12574,14,11
2502.08869,17,6
2502.12170,0,0
2502.09838,19,7
2502.12929,0,0
2502.12996,6,5
2502.12659,24,10
2502.10708,14,6
2502.13142,44,22
2502.12501,9,6
2502.12130,25,16
2502.12669,11,7
2502.10852,9,4
2502.10990,32,13
2502.13092,60,41
2502.12524,5,2
2502.12215,42,16
2502.12859,4,1
2502.12900,35,20
2502.13063,9,6
2502.13130,45,33
2502.11079,20,9
2502.13145,23,11
2502.13131,14,4
2502.11564,22,4
2502.11433,14,5
2502.13143,15,5
2502.12464,22,4
2502.11271,26,8
2502.12018,11,1
2502.12513,15,8
2502.09245,8,5
2502.13270,13,11
2502.13943,26,17
2502.13138,0,0
2502.13917,33,11
2502.13791,15,9
2502.13908,1,1
2502.13369,3,1
2502.14127,2,1
2502.13622,4,0
2502.12752,18,7
2502.13766,4,2
2502.13573,24,11
2502.11573,23,6
2502.13581,20,13
2502.12638,57,33
2502.12852,3,2
2502.11995,9,4
2502.13595,37,26
2502.14296,68,35
2502.13128,108,61
2502.12143,30,20
2502.13144,23,12
2502.13685,45,14
2502.13923,51,23
2502.13962,17,11
2502.13347,57,33
2502.13533,23,13
2502.13233,26,14
2502.13946,13,4
2502.13965,31,21
2502.13922,40,17
2502.13173,10,6
2502.14802,24,16
2502.14377,15,3
2502.14854,5,3
2502.14638,7,3
2502.14044,26,16
2502.14191,42,30
2502.11262,1,0
2502.14842,9,2
2502.14409,22,6
2502.13759,28,2
2502.12769,4,2
2502.14866,39,17
2502.14541,3,2
2502.13928,5,3
2502.14669,5,1
2502.14846,39,23
2502.14844,47,36
2502.14499,18,14
2502.14786,14,11
2502.14502,10,2
2502.14382,31,22
2502.14768,11,4
2502.14739,96,44
2502.14282,91,43
2502.12853,17,9
2502.14258,7,2
2502.14834,57,35
2502.14678,17,8
2502.14372,0,0
2403.12959,118,68
2502.15681,7,6
2502.15027,57,30
2502.14767,16,6
2502.14892,12,6
2502.15657,10,7
2502.15168,9,6
2502.14975,11,6
2502.13991,10,6
2502.15069,0,0
2502.15011,9,6
2502.14122,17,8
2502.13407,1,0
2502.13995,6,2
2502.13502,0,0
2502.14637,0,0
2502.15082,54,23
2502.15631,1,1
2502.14776,11,5
2502.14949,25,15
2502.13449,22,6
2502.14397,57,30
2502.11663,23,10
2502.12084,12,4
2502.14922,16,3
2502.15007,16,5
2502.13189,8,3
2502.15086,8,5
2502.14494,39,19
2502.16457,1,0
2502.15422,2,1
2502.14302,33,24
2502.14905,0,0
2502.15589,41,17
2502.15425,5,4
2502.16922,30,8
2502.15823,18,15
2502.15799,9,4
